"Serial","ID","Asset Number","Friendly Name","Username","First Name","Last Name","Email","Model","OS","IMEI","Wi-Fi MAC Address","Last Seen","Tags","Organization Group"
"GY42L0YVPK","TC01","จักราชวิทยา_TC01","จักราชวิทยา_TC01_GY42L0YVPK","Teacher_01_1030201383","Teacher01","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850418548","AC:82:F0:9C:6D:B6","6/7/2026 8:02:22 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"MNQVV2LRP2","TC02","จักราชวิทยา_TC02","จักราชวิทยา_TC02_MNQVV2LRP2","Teacher_01_1030201383","Teacher01","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850704822","AC:82:F0:A3:C3:67","6/7/2026 7:56:03 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"G12MJ7T40D","SC61","จักราชวิทยา_SC61","จักราชวิทยา_SC61_G12MJ7T40D","Student_13_1030201383","Student13","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357585650124257","AC:82:F0:A1:AA:9E","6/7/2026 7:34:41 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LM22CXT3GH","TC95","จักราชวิทยา_TC95","จักราชวิทยา_TC95_LM22CXT3GH","Teacher_19_1030201383","Teacher19","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850967395","AC:82:F0:A0:98:5E","6/7/2026 6:26:05 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"K6GMH79XXV","TC12","จักราชวิทยา_TC12","จักราชวิทยา_TC12_K6GMH79XXV","Teacher_03_1030201383","Teacher03","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850914496","AC:82:F0:A7:C8:A9","6/7/2026 4:16:06 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"C27F96PFQW","SC306","จักราชวิทยา_SC306","จักราชวิทยา_SC306_C27F96PFQW","Student_62_1030201383","Student62","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850300084","AC:82:F0:AD:1C:42","6/7/2026 12:51:41 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FDWKKWVW5M","SC25","จักราชวิทยา_SC25","จักราชวิทยา_SC25_FDWKKWVW5M","Student_05_1030201383","Student05","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357585650405573","AC:82:F0:A4:97:86","6/7/2026 11:16:34 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KHWTWQJKX2","TC17","จักราชวิทยา_TC17","จักราชวิทยา_TC17_KHWTWQJKX2","Teacher_04_1030201383","Teacher04","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850490307","AC:82:F0:A2:18:A5","6/7/2026 9:24:25 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"H2WFJCWJYG","SC459","จักราชวิทยา_SC459","จักราชวิทยา_SC459_H2WFJCWJYG","Student_92_1030201383","Student92","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850150109","AC:82:F0:98:9A:AF","6/7/2026 12:56:15 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"G0HPXPK2TV","SC961","จักราชวิทยา_SC961","จักราชวิทยา_SC961_G0HPXPK2TV","Student_193_1030201383","Student193","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850599321","AC:82:F0:AC:70:68","6/6/2026 10:26:20 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JM91QV6PG3","SC305","จักราชวิทยา_SC305","จักราชวิทยา_SC305_JM91QV6PG3","Student_61_1030201383","Student61","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850907862","AC:82:F0:99:98:D4","6/6/2026 6:11:37 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"D0MM6QLNXQ","SC522","จักราชวิทยา_SC522","จักราชวิทยา_SC522_D0MM6QLNXQ","Student_105_1030201383","Student105","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850095627","AC:82:F0:AE:83:37","6/6/2026 4:44:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CXH9M9F2QM","SC312","จักราชวิทยา_SC312","จักราชวิทยา_SC312_CXH9M9F2QM","Student_63_1030201383","Student63","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850736188","AC:82:F0:9F:27:29","6/6/2026 8:36:14 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"M9694M1YW1","SC122","จักราชวิทยา_SC122","จักราชวิทยา_SC122_M9694M1YW1","Student_25_1030201383","Student25","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1","357585650987109","AC:82:F0:9A:56:B6","6/6/2026 5:51:16 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"D75C36JXCP","SC1093","จักราชวิทยา_SC1093","จักราชวิทยา_SC1093_D75C36JXCP","Student_219_1030201383","Student219","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850114352","AC:82:F0:AB:46:3B","6/5/2026 8:11:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L93CMCQ7PG","SC307","จักราชวิทยา_SC307","จักราชวิทยา_SC307_L93CMCQ7PG","Student_62_1030201383","Student62","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850211810","AC:82:F0:A7:01:D7","6/5/2026 6:56:50 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"H2FM2HHV9Q","SC609","จักราชวิทยา_SC609","จักราชวิทยา_SC609_H2FM2HHV9Q","Student_122_1030201383","Student122","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850968245","AC:82:F0:A6:98:75","6/5/2026 6:21:24 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CY0VD4L0JL","TC14","จักราชวิทยา_TC14","จักราชวิทยา_TC14_CY0VD4L0JL","Teacher_03_1030201383","Teacher03","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850592821","AC:82:F0:9D:6C:2D","6/5/2026 6:16:16 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"FQGVX9VDGJ","SC422","จักราชวิทยา_SC422","จักราชวิทยา_SC422_FQGVX9VDGJ","Student_85_1030201383","Student85","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850490828","AC:82:F0:A6:0A:14","6/5/2026 5:13:59 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"G7D4D730H0","TC21","จักราชวิทยา_TC21","จักราชวิทยา_TC21_G7D4D730H0","Teacher_05_1030201383","Teacher05","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850375219","AC:82:F0:A9:92:87","6/5/2026 3:01:18 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"LW0J9MM4VP","SC152","จักราชวิทยา_SC152","จักราชวิทยา_SC152_LW0J9MM4VP","Student_31_1030201383","Student31","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357585650399891","AC:82:F0:A4:51:9E","6/5/2026 1:11:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FG72T4N0W6","SC11","จักราชวิทยา_SC11","จักราชวิทยา_SC11_FG72T4N0W6","Student_03_1030201383","Student03","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","352302614482101","B4:59:76:01:8C:C3","6/5/2026 7:36:14 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L30N2HFVV3","SC766","จักราชวิทยา_SC766","จักราชวิทยา_SC766_L30N2HFVV3","Student_154_1030201383","Student154","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850587961","AC:82:F0:9E:72:32","6/5/2026 4:31:25 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"J6G46P79JQ","SC518","จักราชวิทยา_SC518","จักราชวิทยา_SC518_J6G46P79JQ","Student_104_1030201383","Student104","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 016818 4","AC:82:F0:A4:B9:24","6/4/2026 11:07:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L2LTV176TJ","TC55","จักราชวิทยา_TC55","จักราชวิทยา_TC55_L2LTV176TJ","Teacher_11_1030201383","Teacher11","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850847753","AC:82:F0:AC:64:CF","6/4/2026 7:51:16 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"G9WXK03Q3P","SC289","จักราชวิทยา_SC289","จักราชวิทยา_SC289_G9WXK03Q3P","Student_58_1030201383","Student58","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850587797","AC:82:F0:9F:6E:86","6/4/2026 5:09:27 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KX4LW17646","SC288","จักราชวิทยา_SC288","จักราชวิทยา_SC288_KX4LW17646","Student_58_1030201383","Student58","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850336054","AC:82:F0:A9:9B:7F","6/4/2026 4:10:02 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KFKVTDQ3GX","SC765","จักราชวิทยา_SC765","จักราชวิทยา_SC765_KFKVTDQ3GX","Student_153_1030201383","Student153","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850638756","AC:82:F0:A6:ED:32","6/4/2026 3:31:45 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CKFF7MTGQ9","SC750","จักราชวิทยา_SC750","จักราชวิทยา_SC750_CKFF7MTGQ9","Student_150_1030201383","Student150","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 095783 4","AC:82:F0:AA:47:07","6/4/2026 9:38:14 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L56PGF65X9","TC31","จักราชวิทยา_TC31","จักราชวิทยา_TC31_L56PGF65X9","Teacher_07_1030201383","Teacher07","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850793239","AC:82:F0:A6:41:73","6/4/2026 7:46:18 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"HYT6G02DX6","SC395","จักราชวิทยา_SC395","จักราชวิทยา_SC395_HYT6G02DX6","Student_79_1030201383","Student79","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850628682","AC:82:F0:9B:E7:3B","6/4/2026 7:24:26 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"K4G2PXN9PC","SC740","จักราชวิทยา_SC740","จักราชวิทยา_SC740_K4G2PXN9PC","Student_148_1030201383","Student148","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850307295","AC:82:F0:AD:21:AC","6/2/2026 10:41:28 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"GWPL49KR2N","SC35","จักราชวิทยา_SC35","จักราชวิทยา_SC35_GWPL49KR2N","Student_07_1030201383","Student07","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357585650838427","AC:82:F0:A2:B5:42","6/2/2026 7:06:17 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"C7QW96JP21","SC608","จักราชวิทยา_SC608","จักราชวิทยา_SC608_C7QW96JP21","Student_122_1030201383","Student122","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850873940","AC:82:F0:A8:3F:EB","6/2/2026 4:05:43 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"F6HT0C24PH","TC41","จักราชวิทยา_TC41","จักราชวิทยา_TC41_F6HT0C24PH","Teacher_09_1030201383","Teacher09","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850613502","AC:82:F0:A6:40:63","6/2/2026 9:03:37 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"D9HN2XYK66","TC54","จักราชวิทยา_TC54","จักราชวิทยา_TC54_D9HN2XYK66","Teacher_11_1030201383","Teacher11","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 080627 0","AC:82:F0:A6:D9:C8","6/1/2026 2:00:15 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"FX0K0VMWV3","SC663","จักราชวิทยา_SC663","จักราชวิทยา_SC663_FX0K0VMWV3","Student_133_1030201383","Student133","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850013646","AC:82:F0:A3:85:99","5/30/2026 1:40:07 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"MJ60XMT7NT","SC182","จักราชวิทยา_SC182","จักราชวิทยา_SC182_MJ60XMT7NT","Student_37_1030201383","Student37","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850223864","AC:82:F0:A6:66:13","5/30/2026 12:46:30 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LVFT2YWVNM","TC67","จักราชวิทยา_TC67","จักราชวิทยา_TC67_LVFT2YWVNM","Teacher_14_1030201383","Teacher14","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850485935","AC:82:F0:AE:69:2B","5/28/2026 6:26:31 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"JVPQDM9HQF","TC108","จักราชวิทยา_TC108","จักราชวิทยา_TC108_JVPQDM9HQF","Teacher_22_1030201383","Teacher22","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850273208","AC:82:F0:A7:6D:50","5/27/2026 4:45:07 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"FHNW77HH40","SC381","จักราชวิทยา_SC381","จักราชวิทยา_SC381_FHNW77HH40","Student_77_1030201383","Student77","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850951787","AC:82:F0:9A:C4:27","5/26/2026 4:01:43 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JGT4NM2P3J","TC56","จักราชวิทยา_TC56","จักราชวิทยา_TC56_JGT4NM2P3J","Teacher_12_1030201383","Teacher12","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357879850742392","AC:82:F0:99:7F:9F","5/25/2026 4:36:12 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"DJLF6V0TDQ","SC303","จักราชวิทยา_SC303","จักราชวิทยา_SC303_DJLF6V0TDQ","Student_61_1030201383","Student61","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357879850354578","AC:82:F0:A5:32:8D","5/23/2026 10:16:20 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LQQP7VKCW7","TC03","จักราชวิทยา_TC03","จักราชวิทยา_TC03_LQQP7VKCW7","Teacher_01_1030201383","Teacher01","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850800893","AC:82:F0:AC:51:A9","5/23/2026 7:31:16 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"J3WP3J7V34","SC734","จักราชวิทยา_SC734","จักราชวิทยา_SC734_J3WP3J7V34","Student_147_1030201383","Student147","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850237351","AC:82:F0:A8:25:37","5/22/2026 6:51:19 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CK6LHH5HJN","TC80","จักราชวิทยา_TC80","จักราชวิทยา_TC80_CK6LHH5HJN","Teacher_16_1030201383","Teacher16","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850349677","AC:82:F0:AE:60:21","5/21/2026 10:16:09 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"CGXM6W642K","TC15","จักราชวิทยา_TC15","จักราชวิทยา_TC15_CGXM6W642K","Teacher_03_1030201383","Teacher03","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357879850074168","AC:82:F0:AB:3D:79","5/21/2026 12:21:09 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"HN4752QL2J","SC601","จักราชวิทยา_SC601","จักราชวิทยา_SC601_HN4752QL2J","Student_121_1030201383","Student121","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850073608","AC:82:F0:A0:F3:DF","5/20/2026 4:32:02 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"M44RN6X5WW","SC724","จักราชวิทยา_SC724","จักราชวิทยา_SC724_M44RN6X5WW","Student_145_1030201383","Student145","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850712106","AC:82:F0:A4:80:E3","5/19/2026 8:07:31 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"MNPC2RKX4Y","TC10","จักราชวิทยา_TC10","จักราชวิทยา_TC10_MNPC2RKX4Y","Teacher_02_1030201383","Teacher02","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850128667","AC:82:F0:9C:C2:38","5/18/2026 6:04:46 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"L4VDQY57HP","SC217","จักราชวิทยา_SC217","จักราชวิทยา_SC217_L4VDQY57HP","Student_44_1030201383","Student44","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850121951","AC:82:F0:A9:82:3E","5/17/2026 12:31:06 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"H7WWFWJDYT","SC730","จักราชวิทยา_SC730","จักราชวิทยา_SC730_H7WWFWJDYT","Student_146_1030201383","Student146","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850971504","AC:82:F0:AA:77:16","5/16/2026 12:11:02 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"F7G3W9RWNW","TC05","จักราชวิทยา_TC05","จักราชวิทยา_TC05_F7G3W9RWNW","Teacher_01_1030201383","Teacher01","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850096443","AC:82:F0:A7:7A:3D","5/15/2026 1:05:53 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"LXLVMJ97WG","SC277","จักราชวิทยา_SC277","จักราชวิทยา_SC277_LXLVMJ97WG","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357879850500329","AC:82:F0:98:DC:01","5/15/2026 10:43:59 AM","","รร.จักราชวิทยา"
"F9KN12RHC4","TC30","จักราชวิทยา_TC30","จักราชวิทยา_TC30_F9KN12RHC4","Teacher_06_1030201383","Teacher06","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850427960","AC:82:F0:A1:F0:30","5/15/2026 7:18:08 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"MF7W6TXFVT","SC296","จักราชวิทยา_SC296","จักราชวิทยา_SC296_MF7W6TXFVT","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850659547","AC:82:F0:A7:61:14","5/14/2026 9:50:29 AM","","รร.จักราชวิทยา"
"G7NP7XJX7Q","SC301","จักราชวิทยา_SC301","จักราชวิทยา_SC301_G7NP7XJX7Q","Student_61_1030201383","Student61","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357879850045382","AC:82:F0:A3:9C:B1","5/12/2026 2:31:04 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FD2YWN7K6W","SC711","จักราชวิทยา_SC711","จักราชวิทยา_SC711_FD2YWN7K6W","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850638384","AC:82:F0:9B:6D:4E","5/12/2026 2:29:22 PM","","รร.จักราชวิทยา"
"D9627FWWY6","SC214","จักราชวิทยา_SC214","จักราชวิทยา_SC214_D9627FWWY6","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357585650227688","AC:82:F0:A3:A4:C3","5/11/2026 2:13:10 PM","","รร.จักราชวิทยา"
"FW43HH26K9","SC682","จักราชวิทยา_SC682","จักราชวิทยา_SC682_FW43HH26K9","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850886876","AC:82:F0:A1:6F:76","5/11/2026 2:11:10 PM","","รร.จักราชวิทยา"
"DFW3RY3V20","SC320","จักราชวิทยา_SC320","จักราชวิทยา_SC320_DFW3RY3V20","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850571650","AC:82:F0:98:DE:01","5/11/2026 9:00:41 AM","","รร.จักราชวิทยา"
"F6YMW2DJ1K","SC20","จักราชวิทยา_SC20","จักราชวิทยา_SC20_F6YMW2DJ1K","Student_04_1030201383","Student04","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357585650578478","AC:82:F0:A4:1B:47","5/10/2026 5:46:01 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"DWRY120N4F","TC61","จักราชวิทยา_TC61","จักราชวิทยา_TC61_DWRY120N4F","Teacher_13_1030201383","Teacher13","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1","357879850083599","AC:82:F0:9F:E6:59","5/7/2026 3:18:06 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"JW9JHG7K2P","TC60","จักราชวิทยา_TC60","จักราชวิทยา_TC60_JW9JHG7K2P","Teacher_12_1030201383","Teacher12","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850546330","AC:82:F0:A8:68:BA","5/7/2026 2:30:56 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"L794GJG9VW","SC706","จักราชวิทยา_SC706","จักราชวิทยา_SC706_L794GJG9VW","Student_142_1030201383","Student142","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850648532","AC:82:F0:AA:64:BD","5/7/2026 1:45:42 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LV1F0X2RK7","TC42","จักราชวิทยา_TC42","จักราชวิทยา_TC42_LV1F0X2RK7","Teacher_09_1030201383","Teacher09","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850026275","AC:82:F0:AB:22:60","5/7/2026 1:45:32 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
